id_other_stats,game_id,league_id,team_id_home,team_abbreviation_home,team_city_home,pts_paint_home,pts_2nd_chance_home,pts_fb_home,largest_lead_home,lead_changes,times_tied,team_turnovers_home,total_turnovers_home,team_rebounds_home,pts_off_to_home,team_id_away,team_abbreviation_away,team_city_away,pts_paint_away,pts_2nd_chance_away,pts_fb_away,largest_lead_away,team_turnovers_away,total_turnovers_away,team_rebounds_away,pts_off_to_away
1321,42100152,0,1610612750,MIN,Minnesota,34,10,11,4,11,7,1,20,9,28,1610612763,MEM,Memphis,60,19,12,32,3,12,7,15
1322,42100112,0,1610612751,BKN,Brooklyn,34,15,13,17,1,3,0,14,10,19,1610612738,BOS,Boston,44,15,12,12,0,14,8,8
1323,42100153,0,1610612763,MEM,Memphis,40,23,7,12,1,2,0,18,16,29,1610612750,MIN,Minnesota,40,20,20,26,1,17,12,21
1324,42100163,0,1610612744,GSW,Golden State,40,8,12,12,11,11,0,16,7,15,1610612743,DEN,Denver,46,10,3,5,1,18,7,19
1325,42100113,0,1610612738,BOS,Boston,50,9,25,15,11,2,0,14,4,25,1610612751,BKN,Brooklyn,42,14,9,7,3,21,13,37
1326,42100154,0,1610612763,MEM,Memphis,50,3,12,7,8,2,2,19,13,19,1610612750,MIN,Minnesota,30,7,9,15,1,16,12,16
1327,42100114,0,1610612738,BOS,Boston,44,17,14,15,0,3,0,13,12,18,1610612751,BKN,Brooklyn,32,18,17,0,0,10,8,16
1328,42100155,0,1610612763,MEM,Memphis,62,23,19,11,8,4,0,16,11,17,1610612750,MIN,Minnesota,38,6,10,13,1,23,11,23
1329,42100165,0,1610612744,GSW,Golden State,40,9,5,7,7,5,1,10,8,7,1610612743,DEN,Denver,52,18,13,10,1,15,10,7
1330,42100156,0,1610612763,MEM,Memphis,46,13,13,8,9,8,1,19,7,20,1610612750,MIN,Minnesota,46,7,11,13,0,11,6,16
1331,42100211,0,1610612738,BOS,Boston,20,14,8,8,5,4,0,18,6,27,1610612749,MIL,Milwaukee,34,19,28,17,1,14,12,6
1332,42100212,0,1610612749,MIL,Milwaukee,54,9,6,0,0,0,1,17,9,24,1610612738,BOS,Boston,24,9,6,26,5,16,5,17
1333,42100213,0,1610612749,MIL,Milwaukee,52,11,21,14,15,12,2,12,10,11,1610612738,BOS,Boston,32,10,11,4,0,12,13,11
1334,42100214,0,1610612749,MIL,Milwaukee,52,12,13,11,7,7,1,8,9,11,1610612738,BOS,Boston,48,5,16,10,0,11,10,17
1335,42100216,0,1610612749,MIL,Milwaukee,48,12,15,5,4,1,1,11,8,8,1610612738,BOS,Boston,34,10,6,18,0,8,12,10
1336,42100217,0,1610612749,MIL,Milwaukee,48,12,17,10,8,2,0,13,6,11,1610612738,BOS,Boston,26,11,8,28,2,14,8,18
1337,42100301,0,1610612748,MIA,Miami,40,11,13,20,3,2,1,13,6,17,1610612738,BOS,Boston,48,17,19,13,0,16,13,19
1338,42100302,0,1610612748,MIA,Miami,42,12,8,10,1,1,1,15,9,20,1610612738,BOS,Boston,30,11,12,34,1,10,5,9
1339,42100303,0,1610612748,MIA,Miami,48,17,15,26,0,0,1,9,8,9,1610612738,BOS,Boston,34,21,8,0,1,24,8,33
1340,42100305,0,1610612738,BOS,Boston,36,4,13,23,4,3,0,15,6,17,1610612748,MIA,Miami,40,24,5,7,0,12,8,14
1341,42100306,0,1610612738,BOS,Boston,38,11,14,4,8,7,1,18,5,22,1610612748,MIA,Miami,34,8,13,13,2,19,10,23
1342,42100307,0,1610612738,BOS,Boston,46,8,20,17,0,0,0,13,8,13,1610612748,MIA,Miami,56,9,13,0,2,10,11,14
1343,42100401,0,1610612744,GSW,Golden State,26,26,11,15,9,5,0,14,11,21,1610612738,BOS,Boston,34,15,12,15,1,13,9,10
1344,42100403,0,1610612744,GSW,Golden State,26,11,18,2,3,0,1,17,8,17,1610612738,BOS,Boston,52,22,4,18,0,12,11,19
1345,42100404,0,1610612744,GSW,Golden State,38,19,8,10,11,10,0,16,6,17,1610612738,BOS,Boston,32,12,14,7,1,16,7,19
1346,42100405,0,1610612744,GSW,Golden State,50,7,12,16,4,2,1,7,4,9,1610612738,BOS,Boston,36,16,8,5,0,18,13,22
1347,42100406,0,1610612744,GSW,Golden State,32,21,13,22,1,1,2,17,8,27,1610612738,BOS,Boston,38,13,12,12,1,23,8,20
1348,22200001,0,1610612755,PHI,Philadelphia,38,8,2,8,8,7,0,14,8,22,1610612738,BOS,Boston,44,4,24,16,1,11,11,15
1349,22200012,0,1610612762,UTA,Utah,42,26,10,24,1,1,1,20,13,25,1610612743,DEN,Denver,68,10,19,5,0,21,2,34
1350,22200010,0,1610612750,MIN,Minnesota,50,24,10,16,6,5,0,14,7,21,1610612760,OKC,Oklahoma City,38,22,17,6,1,14,7,18
1351,22200009,0,1610612763,MEM,Memphis,48,20,21,19,4,10,1,14,15,14,1610612752,NYK,New York,68,19,19,2,0,12,10,11
1352,22200023,0,1610612765,DET,Detroit,52,18,15,3,4,2,0,15,11,21,1610612752,NYK,New York,58,17,20,29,0,12,7,14
1353,22200022,0,1610612748,MIA,Miami,46,14,6,5,6,4,1,10,7,18,1610612738,BOS,Boston,52,21,12,14,1,20,5,23
1354,22200030,0,1610612738,BOS,Boston,42,6,18,9,21,17,0,8,11,10,1610612753,ORL,Orlando,42,22,14,7,0,9,12,14
1355,22200035,0,1610612743,DEN,Denver,38,20,5,9,11,11,0,18,12,21,1610612760,OKC,Oklahoma City,50,11,18,6,1,13,8,10
1356,22200041,0,1610612760,OKC,Oklahoma City,54,19,19,0,0,0,0,11,7,14,1610612750,MIN,Minnesota,60,17,11,22,0,15,6,19
1357,22200046,0,1610612752,NYK,New York,56,27,8,14,9,7,1,14,12,20,1610612753,ORL,Orlando,48,24,8,4,1,13,8,20
1358,22200047,0,1610612738,BOS,Boston,34,12,10,19,1,2,1,11,4,18,1610612741,CHI,Chicago,46,16,14,23,1,14,4,16
1359,22200050,0,1610612759,SAS,San Antonio,60,15,24,35,1,0,0,13,10,20,1610612750,MIN,Minnesota,46,19,14,3,0,16,3,23
1360,22200051,0,1610612743,DEN,Denver,60,15,13,13,2,4,0,8,6,11,1610612757,POR,Portland,62,18,26,27,2,10,6,11
1361,22200054,0,1610612746,LAC,LA,48,12,9,2,8,6,1,19,9,23,1610612760,OKC,Oklahoma City,62,26,17,26,1,6,9,3
1362,22200058,0,1610612752,NYK,New York,74,21,5,12,14,9,0,16,6,25,1610612766,CHA,Charlotte,56,17,12,5,0,15,14,14
1363,22200064,0,1610612743,DEN,Denver,60,15,35,18,7,6,0,11,4,14,1610612747,LAL,Los Angeles,56,8,18,2,0,14,4,18
1364,22200062,0,1610612759,SAS,San Antonio,48,15,6,1,4,2,0,16,7,22,1610612750,MIN,Minnesota,54,0,8,17,1,17,10,20
1365,22200067,0,1610612760,OKC,Oklahoma City,54,21,13,18,6,6,1,12,6,21,1610612746,LAC,LA,68,11,21,7,1,20,6,31
1366,22200076,0,1610612747,LAL,Los Angeles,56,12,16,3,6,4,0,22,12,25,1610612750,MIN,Minnesota,46,8,22,10,0,10,10,9
1367,22200078,0,1610612762,UTA,Utah,54,9,20,6,1,3,1,10,12,7,1610612743,DEN,Denver,34,19,24,29,0,12,7,16
1368,22200072,0,1610612738,BOS,Boston,54,9,15,15,12,9,0,19,12,24,1610612739,CLE,Cleveland,48,14,12,13,1,16,8,13
1369,22200075,0,1610612749,MIL,Milwaukee,50,20,22,24,2,2,1,7,11,2,1610612752,NYK,New York,46,17,13,2,1,13,13,17
1370,22200090,0,1610612739,CLE,Cleveland,32,7,14,15,6,4,0,14,7,18,1610612752,NYK,New York,64,11,28,9,0,14,11,18
1371,22200089,0,1610612738,BOS,Boston,28,4,7,25,0,0,1,14,5,17,1610612764,WAS,Washington,48,11,10,0,2,10,6,12
1372,22200095,0,1610612747,LAL,Los Angeles,48,25,14,13,5,7,1,9,8,6,1610612743,DEN,Denver,44,18,9,10,0,9,7,11
1373,22200092,0,1610612750,MIN,Minnesota,64,18,17,6,1,1,0,11,13,10,1610612759,SAS,San Antonio,34,20,16,19,1,20,11,12
1374,22200106,0,1610612750,MIN,Minnesota,42,22,6,5,1,1,2,18,15,23,1610612756,PHX,Phoenix,28,8,12,18,2,11,16,15
1375,22200105,0,1610612753,ORL,Orlando,56,22,10,15,6,5,1,25,6,30,1610612760,OKC,Oklahoma City,58,14,12,10,2,17,11,16
1376,22200110,0,1610612737,ATL,Atlanta,48,18,24,19,7,4,2,9,12,13,1610612752,NYK,New York,50,11,12,23,1,17,10,26
1377,22200107,0,1610612738,BOS,Boston,42,8,19,8,11,8,0,14,8,15,1610612739,CLE,Cleveland,56,8,14,11,0,11,8,6
1378,22200119,0,1610612743,DEN,Denver,46,10,16,19,4,5,2,20,2,21,1610612760,OKC,Oklahoma City,72,8,14,2,0,10,5,16
1379,22200124,0,1610612738,BOS,Boston,52,11,3,14,14,7,1,14,10,17,1610612741,CHI,Chicago,34,10,17,8,0,17,6,21
1380,22200129,0,1610612749,MIL,Milwaukee,40,12,13,22,2,1,0,13,10,12,1610612750,MIN,Minnesota,42,9,13,1,0,16,5,24
1381,22200122,0,1610612752,NYK,New York,52,7,21,8,15,8,1,22,11,22,1610612755,PHI,Philadelphia,42,20,19,12,0,15,7,22
1382,22200137,0,1610612750,MIN,Minnesota,60,9,21,24,12,6,0,24,5,26,1610612745,HOU,Houston,46,20,13,2,1,23,15,36
1383,22200136,0,1610612749,MIL,Milwaukee,38,14,10,24,4,6,1,19,6,20,1610612760,OKC,Oklahoma City,36,9,14,8,1,16,9,10
1384,22200135,0,1610612752,NYK,New York,64,13,14,3,8,4,1,14,2,30,1610612738,BOS,Boston,30,10,12,15,1,13,6,20
1385,22200138,0,1610612759,SAS,San Antonio,54,9,8,3,1,1,0,15,7,21,1610612743,DEN,Denver,60,8,26,31,2,18,6,22
1386,22200154,0,1610612743,DEN,Denver,62,11,18,11,25,11,2,22,11,24,1610612759,SAS,San Antonio,54,16,16,7,0,24,5,35
1387,22200153,0,1610612752,NYK,New York,38,19,17,27,5,2,3,19,8,17,1610612750,MIN,Minnesota,48,9,19,5,1,18,9,29
1388,22200152,0,1610612763,MEM,Memphis,48,16,11,9,9,4,0,11,8,13,1610612738,BOS,Boston,48,9,15,14,0,15,8,18
1389,22200146,0,1610612760,OKC,Oklahoma City,52,14,13,16,10,8,0,10,10,13,1610612765,DET,Detroit,56,20,9,9,2,16,15,16
1390,22200168,0,1610612749,MIL,Milwaukee,54,12,7,12,15,18,1,17,8,18,1610612760,OKC,Oklahoma City,64,17,14,6,0,13,7,22
1391,22200167,0,1610612756,PHX,Phoenix,54,18,13,27,5,5,0,11,12,14,1610612750,MIN,Minnesota,62,8,10,3,0,19,8,32
1392,22200163,0,1610612765,DET,Detroit,42,21,5,2,1,1,0,10,11,12,1610612738,BOS,Boston,48,10,13,24,1,13,5,15
1393,22200164,0,1610612752,NYK,New York,30,11,10,0,0,0,0,15,10,25,1610612751,BKN,Brooklyn,40,21,16,35,1,15,8,10
1394,22200160,0,1610612754,IND,Indiana,52,14,12,18,4,3,0,18,6,26,1610612743,DEN,Denver,54,16,18,12,2,22,5,15
1395,22200178,0,1610612752,NYK,New York,60,20,7,17,6,5,0,11,5,18,1610612765,DET,Detroit,54,13,11,4,0,15,12,20
1396,22200179,0,1610612760,OKC,Oklahoma City,70,11,17,32,2,4,0,19,9,27,1610612761,TOR,Toronto,48,26,8,2,0,16,13,13
1397,22200181,0,1610612750,MIN,Minnesota,46,9,5,2,3,5,1,15,7,18,1610612763,MEM,Memphis,62,32,10,15,1,14,11,17
1398,22200186,0,1610612738,BOS,Boston,36,13,14,13,17,11,0,7,8,9,1610612765,DET,Detroit,30,15,5,6,0,14,10,14
1399,22200196,0,1610612743,DEN,Denver,58,6,9,28,0,0,0,16,2,20,1610612741,CHI,Chicago,54,8,15,0,1,19,7,21
1400,22200193,0,1610612739,CLE,Cleveland,42,22,4,3,4,4,0,10,11,19,1610612750,MIN,Minnesota,54,6,16,24,0,13,8,13
1401,22200192,0,1610612752,NYK,New York,74,17,14,13,1,3,0,13,8,16,1610612760,OKC,Oklahoma City,66,7,14,19,0,19,7,21
1402,22200201,0,1610612738,BOS,Boston,64,11,24,6,6,8,0,14,6,16,1610612760,OKC,Oklahoma City,58,13,17,15,1,20,7,23
1403,22200208,0,1610612762,UTA,Utah,40,15,22,8,26,10,1,21,6,24,1610612752,NYK,New York,60,19,21,14,2,14,9,8
1404,22200212,0,1610612753,ORL,Orlando,56,20,9,0,0,1,0,16,6,22,1610612750,MIN,Minnesota,58,11,30,27,1,11,8,14
1405,22200214,0,1610612737,ATL,Atlanta,58,13,12,2,1,2,0,9,5,18,1610612738,BOS,Boston,50,10,15,31,1,15,4,9
1406,22200219,0,1610612752,NYK,New York,50,13,21,6,7,11,1,8,11,9,1610612743,DEN,Denver,34,13,12,10,0,15,10,14
1407,22200231,0,1610612740,NOP,New Orleans,52,10,24,2,5,1,2,13,5,23,1610612738,BOS,Boston,38,9,11,19,0,17,5,20
1408,22200229,0,1610612760,OKC,Oklahoma City,56,12,6,0,0,1,1,11,7,7,1610612763,MEM,Memphis,46,14,30,14,0,11,11,13
1409,22200230,0,1610612743,DEN,Denver,46,7,14,5,6,9,2,13,6,16,1610612742,DAL,Dallas,64,10,7,31,0,10,8,6
1410,22200233,0,1610612752,NYK,New York,40,17,19,2,1,2,0,16,10,16,1610612744,GSW,Golden State,40,11,21,22,2,18,12,19
1411,22200237,0,1610612755,PHI,Philadelphia,36,4,13,6,3,4,0,22,4,18,1610612750,MIN,Minnesota,48,10,14,20,3,20,5,27
1412,22200240,0,1610612756,PHX,Phoenix,42,19,13,26,1,3,0,13,9,12,1610612752,NYK,New York,46,11,12,2,1,11,11,13
1413,22200252,0,1610612748,MIA,Miami,48,13,22,15,11,8,0,15,18,12,1610612750,MIN,Minnesota,38,4,14,9,0,18,12,16
1414,22200254,0,1610612752,NYK,New York,72,18,11,17,7,3,2,15,7,15,1610612760,OKC,Oklahoma City,60,13,8,2,0,14,9,20
1415,22200250,0,1610612741,CHI,Chicago,44,11,22,21,1,1,4,15,8,17,1610612738,BOS,Boston,34,8,17,3,0,15,5,18
1416,22200258,0,1610612765,DET,Detroit,60,17,19,13,12,10,0,16,6,17,1610612743,DEN,Denver,70,27,24,5,1,18,9,26
1417,22200262,0,1610612754,IND,Indiana,38,4,14,1,2,0,0,13,13,14,1610612750,MIN,Minnesota,74,19,22,17,0,23,5,32
1418,22200268,0,1610612743,DEN,Denver,54,19,3,19,2,3,2,19,9,18,1610612760,OKC,Oklahoma City,46,12,16,15,1,10,10,9
1419,22200264,0,1610612742,DAL,Dallas,52,10,6,2,5,3,0,14,9,21,1610612738,BOS,Boston,48,11,14,27,1,12,6,10
1420,22200285,0,1610612746,LAC,LA,42,4,9,2,1,2,0,14,17,22,1610612743,DEN,Denver,52,21,11,21,0,6,11,8
1421,22200272,0,1610612766,CHA,Charlotte,60,14,14,14,4,3,1,18,10,22,1610612750,MIN,Minnesota,54,15,13,13,0,16,5,15
1422,22200274,0,1610612752,NYK,New York,64,23,10,14,15,15,0,10,11,9,1610612757,POR,Portland,50,17,9,8,1,13,16,18
1423,22200275,0,1610612758,SAC,Sacramento,50,10,17,6,5,7,0,18,10,27,1610612738,BOS,Boston,42,8,13,27,0,10,6,10
1424,22200287,0,1610612760,OKC,Oklahoma City,52,15,25,2,3,2,0,15,7,12,1610612745,HOU,Houston,52,15,12,27,1,25,7,33
1425,22200294,0,1610612764,WAS,Washington,58,11,7,2,4,4,0,4,7,6,1610612738,BOS,Boston,52,14,9,26,0,14,7,26
1426,22200291,0,1610612744,GSW,Golden State,50,8,16,28,2,1,0,16,6,20,1610612750,MIN,Minnesota,44,11,15,1,0,14,12,20
1427,22200305,0,1610612745,HOU,Houston,42,15,7,5,5,10,0,17,9,17,1610612743,DEN,Denver,62,16,13,20,0,14,4,19
1428,22200300,0,1610612750,MIN,Minnesota,62,20,15,0,0,0,0,18,7,29,1610612764,WAS,Washington,62,15,14,28,0,7,5,10
1429,22200301,0,1610612766,CHA,Charlotte,56,17,16,0,0,0,0,20,6,25,1610612738,BOS,Boston,54,15,16,42,3,16,6,14
1430,22200309,0,1610612765,DET,Detroit,50,11,9,1,2,0,0,16,7,23,1610612752,NYK,New York,68,21,14,32,0,14,7,22
1431,22200314,0,1610612738,BOS,Boston,44,15,20,14,6,7,1,18,4,15,1610612748,MIA,Miami,50,14,4,3,0,15,6,19
1432,22200320,0,1610612743,DEN,Denver,50,12,26,33,0,0,1,12,9,12,1610612745,HOU,Houston,46,7,9,0,0,14,9,19
1433,22200319,0,1610612759,SAS,San Antonio,54,12,11,20,8,6,1,11,6,20,1610612760,OKC,Oklahoma City,70,15,8,8,1,12,8,8
1434,22200316,0,1610612752,NYK,New York,64,28,10,7,7,10,1,8,9,12,1610612749,MIL,Milwaukee,56,20,7,7,1,6,5,5
1435,22200328,0,1610612748,MIA,Miami,54,22,11,7,14,18,1,17,7,15,1610612738,BOS,Boston,46,10,18,13,0,20,7,21
1436,22200327,0,1610612743,DEN,Denver,62,11,12,1,2,1,1,16,7,26,1610612737,ATL,Atlanta,54,14,14,16,0,12,7,11
1437,22200341,0,1610612760,OKC,Oklahoma City,66,10,21,12,12,9,0,21,6,29,1610612750,MIN,Minnesota,68,19,26,7,0,23,8,33
1438,22200337,0,1610612742,DAL,Dallas,38,24,13,32,2,5,0,11,6,12,1610612752,NYK,New York,44,11,15,15,1,20,9,19
1439,22200346,0,1610612738,BOS,Boston,38,8,26,16,1,3,2,17,6,18,1610612751,BKN,Brooklyn,36,11,13,9,1,15,6,18
1440,22200348,0,1610612752,NYK,New York,56,17,10,18,0,2,1,21,9,15,1610612739,CLE,Cleveland,40,5,19,0,2,19,12,18
1441,22200344,0,1610612743,DEN,Denver,58,15,14,14,12,2,0,19,12,18,1610612740,NOP,New Orleans,54,4,11,18,1,11,5,11
1442,22200354,0,1610612737,ATL,Atlanta,56,17,16,14,11,7,0,18,7,19,1610612760,OKC,Oklahoma City,58,17,19,9,0,16,5,10
1443,22200355,0,1610612738,BOS,Boston,54,16,13,13,13,8,0,11,3,10,1610612761,TOR,Toronto,50,17,20,10,0,13,8,15
1444,22200362,0,1610612742,DAL,Dallas,38,7,19,10,11,5,2,17,6,16,1610612743,DEN,Denver,50,12,14,8,0,17,7,23
1445,22200365,0,1610612752,NYK,New York,36,20,7,28,1,0,0,14,5,14,1610612737,ATL,Atlanta,46,12,5,2,0,11,7,15
1446,22200368,0,1610612763,MEM,Memphis,62,12,18,23,6,4,3,17,6,23,1610612760,OKC,Oklahoma City,38,18,9,3,1,19,6,21
1447,22200370,0,1610612750,MIN,Minnesota,64,13,15,23,2,6,2,23,11,18,1610612754,IND,Indiana,36,9,24,8,0,19,6,16
1448,22200373,0,1610612738,BOS,Boston,54,21,10,45,9,2,1,13,5,17,1610612756,PHX,Phoenix,44,16,4,3,0,18,6,20
1449,22200385,0,1610612762,UTA,Utah,42,9,7,2,8,1,0,11,6,17,1610612750,MIN,Minnesota,54,3,11,15,0,17,11,23
1450,22200377,0,1610612752,NYK,New York,54,28,13,26,10,5,3,14,11,15,1610612766,CHA,Charlotte,54,12,18,3,1,13,5,22
1451,22200394,0,1610612757,POR,Portland,46,22,11,9,14,12,0,16,6,14,1610612750,MIN,Minnesota,56,4,10,10,0,13,8,18
1452,22200392,0,1610612738,BOS,Boston,38,7,11,1,8,2,0,10,8,3,1610612744,GSW,Golden State,46,21,19,20,2,15,5,20
1453,22200390,0,1610612760,OKC,Oklahoma City,54,4,14,0,0,1,1,11,7,17,1610612739,CLE,Cleveland,54,9,8,17,2,13,7,18
1454,22200393,0,1610612743,DEN,Denver,66,8,17,11,10,7,1,9,6,12,1610612762,UTA,Utah,44,5,15,4,1,14,5,21
1455,22200397,0,1610612758,SAC,Sacramento,46,20,6,1,8,3,1,17,11,19,1610612752,NYK,New York,58,15,8,21,3,17,7,23
1456,22200405,0,1610612760,OKC,Oklahoma City,52,13,17,7,2,6,0,13,5,14,1610612742,DAL,Dallas,32,24,9,16,0,14,8,20
1457,22200407,0,1610612750,MIN,Minnesota,60,4,17,0,0,2,0,10,7,9,1610612757,POR,Portland,48,15,24,27,1,19,4,21
1458,22200413,0,1610612738,BOS,Boston,46,13,16,20,4,2,0,14,10,23,1610612747,LAL,Los Angeles,68,8,26,13,1,12,10,25
1459,22200423,0,1610612750,MIN,Minnesota,50,6,14,9,7,8,0,17,5,14,1610612746,LAC,LA,36,13,8,17,1,15,10,17
1460,22200418,0,1610612752,NYK,New York,42,20,14,14,6,11,3,18,8,19,1610612741,CHI,Chicago,58,9,16,1,0,12,5,16
1461,22200422,0,1610612743,DEN,Denver,98,13,29,16,11,8,1,19,9,25,1610612764,WAS,Washington,48,14,11,5,1,14,10,17
1462,22200434,0,1610612741,CHI,Chicago,36,0,11,7,11,1,0,20,6,24,1610612752,NYK,New York,40,14,21,30,2,12,11,10
1463,22200437,0,1610612747,LAL,Los Angeles,64,18,28,22,13,11,1,15,7,22,1610612743,DEN,Denver,56,6,20,12,0,19,7,28
1464,22200430,0,1610612738,BOS,Boston,46,20,6,10,1,0,0,14,9,17,1610612753,ORL,Orlando,48,20,9,19,1,18,8,23
1465,22200443,0,1610612760,OKC,Oklahoma City,34,13,4,24,7,4,1,10,13,10,1610612763,MEM,Memphis,38,18,8,5,1,10,10,12
1466,22200446,0,1610612754,IND,Indiana,40,17,23,7,19,17,1,15,9,9,1610612752,NYK,New York,52,13,11,9,0,16,8,18
1467,22200449,0,1610612741,CHI,Chicago,48,9,2,6,9,4,0,11,8,20,1610612750,MIN,Minnesota,62,8,13,25,1,13,4,9
1468,22200445,0,1610612738,BOS,Boston,34,12,20,4,14,8,1,17,10,13,1610612753,ORL,Orlando,32,9,9,10,0,13,6,8
1469,22200450,0,1610612766,CHA,Charlotte,54,10,18,12,7,4,0,11,3,7,1610612743,DEN,Denver,60,14,20,16,0,14,14,18
1470,22200456,0,1610612742,DAL,Dallas,18,8,7,9,1,3,1,16,11,22,1610612750,MIN,Minnesota,58,16,12,21,1,11,5,20
1471,22200458,0,1610612757,POR,Portland,52,20,9,10,16,13,0,16,7,17,1610612760,OKC,Oklahoma City,56,13,14,8,2,12,10,15
1472,22200463,0,1610612744,GSW,Golden State,38,6,8,0,0,1,1,20,3,36,1610612752,NYK,New York,50,16,13,38,1,12,10,10
1473,22200465,0,1610612763,MEM,Memphis,62,3,12,0,0,1,0,16,7,14,1610612743,DEN,Denver,50,10,15,23,0,17,14,16
1474,22200471,0,1610612752,NYK,New York,56,10,12,5,12,13,1,17,9,21,1610612761,TOR,Toronto,48,10,17,14,1,5,10,9
1475,22200469,0,1610612754,IND,Indiana,52,16,17,30,1,1,0,14,1,16,1610612738,BOS,Boston,50,32,21,6,1,17,10,19
1476,22200489,0,1610612743,DEN,Denver,66,11,18,16,2,3,1,11,12,12,1610612757,POR,Portland,52,11,13,6,1,14,5,16
1477,22200488,0,1610612740,NOP,New Orleans,54,14,9,21,3,6,0,21,13,17,1610612760,OKC,Oklahoma City,66,7,20,9,0,18,7,22
1478,22200493,0,1610612755,PHI,Philadelphia,34,8,6,14,1,3,2,8,8,11,1610612752,NYK,New York,56,21,12,14,0,8,8,14
1479,22200497,0,1610612756,PHX,Phoenix,40,19,5,12,6,6,1,14,6,14,1610612743,DEN,Denver,52,19,11,15,1,13,15,21
1480,22200500,0,1610612750,MIN,Minnesota,52,13,4,3,13,10,0,22,6,15,1610612748,MIA,Miami,64,16,9,12,1,10,8,12
1481,22200514,0,1610612758,SAC,Sacramento,54,10,2,20,5,4,0,16,6,23,1610612743,DEN,Denver,52,10,16,9,0,13,8,10
1482,22200507,0,1610612738,BOS,Boston,38,10,24,24,5,7,1,11,5,11,1610612745,HOU,Houston,44,13,17,8,2,15,7,21
1483,22200512,0,1610612742,DAL,Dallas,50,11,15,7,3,4,0,9,9,8,1610612752,NYK,New York,48,27,12,12,1,10,10,15
1484,22200522,0,1610612758,SAC,Sacramento,54,15,21,2,1,3,0,12,9,13,1610612743,DEN,Denver,62,10,9,19,0,16,9,16
1485,22200520,0,1610612740,NOP,New Orleans,52,8,10,4,13,11,2,15,15,26,1610612750,MIN,Minnesota,58,8,10,11,0,11,11,16
1486,22200525,0,1610612746,LAC,LA,42,7,11,4,11,6,1,13,7,12,1610612738,BOS,Boston,54,13,17,13,1,12,6,18
1487,22200527,0,1610612752,NYK,New York,42,21,7,5,6,5,1,13,12,15,1610612759,SAS,San Antonio,62,22,8,17,2,13,12,9
1488,22200523,0,1610612760,OKC,Oklahoma City,56,18,6,3,8,7,0,12,9,13,1610612766,CHA,Charlotte,66,10,15,10,1,18,6,22
1489,22200535,0,1610612748,MIA,Miami,42,12,15,9,18,10,1,15,7,15,1610612743,DEN,Denver,48,4,14,8,0,20,8,19
1490,22200533,0,1610612750,MIN,Minnesota,60,15,20,13,6,5,0,8,5,9,1610612749,MIL,Milwaukee,50,26,15,16,0,21,11,18
1491,22200541,0,1610612752,NYK,New York,36,21,9,20,3,3,0,10,12,9,1610612745,HOU,Houston,28,11,6,9,1,25,9,37
1492,22200545,0,1610612755,PHI,Philadelphia,66,13,12,33,0,0,0,13,9,12,1610612760,OKC,Oklahoma City,42,17,7,0,0,16,8,17
1493,22200544,0,1610612765,DET,Detroit,56,22,24,12,1,6,0,14,6,13,1610612750,MIN,Minnesota,42,6,11,18,0,15,8,17
1494,22200549,0,1610612743,DEN,Denver,46,3,11,18,2,4,3,17,6,20,1610612738,BOS,Boston,60,15,12,3,0,13,6,16
1495,22200550,0,1610612756,PHX,Phoenix,28,17,0,4,1,0,0,8,9,6,1610612752,NYK,New York,36,9,2,32,1,8,11,11
1496,22200562,0,1610612738,BOS,Boston,46,13,9,3,11,6,0,17,10,27,1610612760,OKC,Oklahoma City,70,16,21,37,0,13,10,18
1497,22200566,0,1610612760,OKC,Oklahoma City,30,7,9,4,4,7,0,9,11,6,1610612753,ORL,Orlando,48,13,9,22,1,17,9,20
1498,22200571,0,1610612750,MIN,Minnesota,54,16,11,13,13,11,1,15,16,23,1610612757,POR,Portland,38,10,9,3,2,18,12,22
1499,22200577,0,1610612738,BOS,Boston,42,13,11,30,2,2,0,11,6,7,1610612742,DAL,Dallas,44,16,10,2,0,11,9,11
1500,22200579,0,1610612746,LAC,LA,54,16,15,0,0,0,1,8,9,11,1610612743,DEN,Denver,60,17,30,43,1,12,4,12
1501,22200582,0,1610612761,TOR,Toronto,42,13,19,2,2,2,0,7,3,11,1610612752,NYK,New York,30,17,3,17,2,13,7,17
1502,22200588,0,1610612743,DEN,Denver,50,19,15,17,8,9,2,14,6,18,1610612739,CLE,Cleveland,60,16,17,5,1,7,10,14
1503,22200587,0,1610612750,MIN,Minnesota,64,8,16,25,0,1,1,20,10,18,1610612746,LAC,LA,64,12,19,0,2,10,11,13
1504,22200591,0,1610612759,SAS,San Antonio,72,16,3,0,0,2,0,13,6,14,1610612738,BOS,Boston,54,19,10,15,0,14,8,19
1505,22200602,0,1610612760,OKC,Oklahoma City,56,12,7,18,7,2,0,8,6,6,1610612742,DAL,Dallas,24,14,0,11,1,13,11,13
1506,22200601,0,1610612750,MIN,Minnesota,48,10,27,11,12,5,2,19,9,22,1610612745,HOU,Houston,42,11,22,20,2,20,9,24
1507,22200607,0,1610612749,MIL,Milwaukee,30,21,4,8,18,9,0,14,11,12,1610612752,NYK,New York,44,23,4,17,0,7,11,8
1508,22200609,0,1610612747,LAL,Los Angeles,52,11,11,3,4,5,1,14,7,23,1610612743,DEN,Denver,52,20,21,20,0,17,7,15
