"Temporada","Jugador","Salario","Salario Actual Ajustado a la Inflación"
"2020/21 ","Nassir Pequeño","2,210,640","2,694,088"
"2020/21 ","Rj Hampton","2,193,480","2,673,175"
"2020/21 ","Mateo Dellavedova","2,174,318","2,649,822"
"2020/21 ","Colina de Salomón","2,174,318","2,649,822"
"2020/21 ","Edmundo Sumner","2,160,000","2,632,373"
"2020/21 ","Anderson Varejao","2,141,713","2,610,087"
"2020/21 ","Dylan Windler","2,137,440","2,604,879"
"2020/21 ","Immanuel Quickley","2,105,520","2,565,979"
"2020/21 ","Juan Konchar","2,100,000","2,559,252"
"2020/21 ","Landry Shamet","2,090,040","2,547,113"
"2020/21 ","Jordania Poole","2,063,280","2,514,501"
"2020/21 ","Bol Bol","2,058,240","2,508,359"
"2020/21 ","Keldon Johnson","2,048,040","2,495,928"
"2020/21 ","Payton Pritchard","2,035,800","2,481,012"
"2020/21 ","Robert Williams","2,029,920","2,473,846"
"2020/21 ","Langston Galloway","2,028,594","2,472,230"
"2020/21 ","Bruno Caboclo","2,028,594","2,472,230"
"2020/21 ","Tyler Johnson","2,028,594","2,472,230"
"2020/21 ","Gary Clark","2,018,458","2,459,876"
"2020/21 ","Jacob Evans","2,017,320","2,458,490"
"2020/21 ","Spencer Hawes","2,007,058","2,445,984"
"2020/21 ","Musa Dzanan","2,002,800","2,440,795"
"2020/21 ","Kenrich Williams","2000000","2,437,382"
"2020/21 ","Theo Maledon","2000000","2,437,382"
"2020/21 ","Damyean Dotson","2000000","2,437,382"
"2020/21 ","Omari Spellman","1,988,280","2,423,099"
"2020/21 ","Quinn cocinero","1,981,649","2,415,018"
"2020/21 ","Cameron Payne","1,977,011","2,409,366"
"2020/21 ","Mario Hezonja","1,977,011","2,409,366"
"2020/21 ","Udoka Azubuike","1,977,000","2,409,352"
"2020/21 ","Jaden McDaniels","1,964,760","2,394,436"
"2020/21 ","Malaquías Flynn","1,950,600","2,377,179"
"2020/21 ","Desmond Bane","1,936,440","2,359,922"
"2020/21 ","Jontay Porter","1,900,000","2,315,513"
"2020/21 ","Raúl Neto","1,882,867","2,294,633"
"2020/21 ","Jakarr Sampson","1,882,867","2,294,633"
"2020/21 ","Jahlil Okafor","1,882,867","2,294,633"
"2020/21 ","Larry Sanders","1,865,546","2,273,524"
"2020/21 ","Marquesa Chriss","1,824,003","2,222,896"
"2020/21 ","David Nwaba","1,824,003","2,222,896"
"2020/21 ","Timoteo Luwawu","1,824,003","2,222,896"
"2020/21 ","Georges Niang","1,783,557","2,173,605"
"2020/21 ","Rodion Kurucs","1,780,152","2,169,456"
"2020/21 ","Furkan Corkmaz","1,762,796","2,148,304"
"2020/21 ","Alfonso McKinnie","1,762,796","2,148,304"
"2020/21 ","Damion Lee","1,762,796","2,148,304"
"2020/21 ","P. J. Dozier","1,762,796","2,148,304"
"2020/21 ","Abdel Nader","1,752,950","2,136,305"
"2020/21 ","Semi-ojeleye","1,752,950","2,136,305"
"2020/21 ","DeAndre Bembry","1,737,145","2,117,043"
"2020/21 ","Frank Kaminsky","1,737,145","2,117,043"
"2020/21 ","Willy Hernangómez","1,737,145","2,117,043"
"2020/21 ","Creador de Thon","1,737,145","2,117,043"
"2020/21 ","Monte Morris","1,723,707","2,100,666"
"2020/21 ","Kevin Porter","1,717,981","2,093,688"
"2020/21 ","Agite a Milton","1,701,593","2,073,716"
"2020/21 ","Thanasis Antetokounmpo","1,701,593","2,073,716"
"2020/21 ","Brandon Goodwin","1,701,593","2,073,716"
"2020/21 ","Ignas Brazdeikis","1,686,315","2,055,097"
"2020/21 ","Torrey Craig","1,678,854","2,046,005"
"2020/21 ","Dwayne Bacon","1,678,854","2,046,005"
"2020/21 ","Wesley Iwundu","1,678,854","2,046,005"
"2020/21 ","Marrón esterlina","1,678,854","2,046,005"
"2020/21 ","Isaac Bonga","1,663,861","2,027,733"
"2020/21 ","Gary Trent Jr","1,663,861","2,027,733"
"2020/21 ","Sviatoslav Mykhailiuk","1,663,861","2,027,733"
"2020/21 ","Mitchell Robinson","1,663,861","2,027,733"
"2020/21 ","Jarred Vanderbilt","1,663,861","2,027,733"
"2020/21 ","Kendrick Nunn","1,663,861","2,027,733"
"2020/21 ","Duncan Robinson","1,663,861","2,027,733"
"2020/21 ","Hamidou Diallo","1,663,861","2,027,733"
"2020/21 ","Jalen Brunson","1,663,861","2,027,733"
"2020/21 ","Devonte Graham","1,663,861","2,027,733"
"2020/21 ","Bruce Brown","1,663,861","2,027,733"
"2020/21 ","Dibujó Eubanks","1,620,564","1,974,967"
"2020/21 ","Harry Giles","1,620,564","1,974,967"
"2020/21 ","Josh Gray","1,620,564","1,974,967"
"2020/21 ","Wenyen Gabriel","1,620,564","1,974,967"
"2020/21 ","Isaías Hartenstein","1,620,564","1,974,967"
"2020/21 ","Daniel Gafford","1,517,981","1,849,950"
"2020/21 ","Juwan Morgan","1,517,981","1,849,950"
"2020/21 ","Miye Oni","1,517,981","1,849,950"
"2020/21 ","Matías Thomas","1,517,981","1,849,950"
"2020/21 ","Chris Silva","1,517,981","1,849,950"
"2020/21 ","Terence Davis","1,517,981","1,849,950"
"2020/21 ","Justin James","1,517,981","1,849,950"
"2020/21 ","Isaías Roby","1,517,981","1,849,950"
"2020/21 ","Luguentz Dort","1,517,981","1,849,950"
"2020/21 ","Almirante Schofield","1,517,981","1,849,950"
"2020/21 ","Jaylen Nowell","1,517,981","1,849,950"
"2020/21 ","Naz Reid","1,517,981","1,849,950"
"2020/21 ","KZ Okpala","1,517,981","1,849,950"
"2020/21 ","Talen Horton-Tucker","1,517,981","1,849,950"
"2020/21 ","Terance Mann","1,517,981","1,849,950"
"2020/21 ","Jalen Lecque","1,517,981","1,849,950"
"2020/21 ","Chris Clemons","1,517,981","1,849,950"
"2020/21 ","Michal Mulder","1,517,981","1,849,950"
"2020/21 ","Alen Smailagic","1,517,981","1,849,950"
"2020/21 ","Eric Pascual","1,517,981","1,849,950"
"2020/21 ","Vlatko Cancar","1,517,981","1,849,950"
"2020/21 ","Decano Wade","1,517,981","1,849,950"
"2020/21 ","Javonte Verde","1,517,981","1,849,950"
"2020/21 ","Jalen McDaniels","1,517,981","1,849,950"
"2020/21 ","Caleb Martín","1,517,981","1,849,950"
"2020/21 ","Cody Martín","1,517,981","1,849,950"
"2020/21 ","Nicolás Claxton","1,517,981","1,849,950"
"2020/21 ","Carsen Edwards","1,517,981","1,849,950"
"2020/21 ","Bruno Fernando","1,517,981","1,849,950"
"2020/21 ","Roberto Woodard","1,500,000","1,828,037"
"2020/21 ","Damián Jones","1,487,284","1,812,540"
"2020/21 ","J.R. Smith","1,456,667","1,775,227"
"2020/21 ","Pablo Watson","1,445,697","1,761,858"
"2020/21 ","Zylan Cheatham","1,445,697","1,761,858"
"2020/21 ","Kelan Martín","1,445,697","1,761,858"
"2020/21 ","DaQuan Jeffries","1,445,697","1,761,858"
"2020/21 ","Jae'Sean Tate","1,445,697","1,761,858"
"2020/21 ","Vernon Carey","1,350,000","1,645,233"
"2020/21 ","Xavier Tillman","1,300,000","1,584,298"
"2020/21 ","Tyrell Terry","1,289,846","1,571,924"
"2020/21 ","Oshae Brissett","1,255,493","1,530,058"
"2020/21 ","Moisés Brown","1,250,000","1,523,364"
"2020/21 ","Sindarius Thornwell","1,235,889","1,506,167"
"2020/21 ","Ersan Ilyasova","1,194,542","1,455,778"
"2020/21 ","Glenn Robinson III","1,165,322","1,420,167"
"2020/21 ","Zhaire Smith","1,068,200","1,301,806"
"2020/21 ","Khyri Thomas","1,061,283","1,293,376"
"2020/21 ","Guerschon Yabusele","1,039,080","1,266,317"
"2020/21 ","Norvel Pelle","1,014,905","1,236,854"
"2020/21 ","Jahmi'us Ramsey","1,000,000","1,218,691"
"2020/21 ","Lamar Stevens","1,000,000","1,218,691"
"2020/21 ","Nick Richards","1,000,000","1,218,691"
"2020/21 ","Kyle Singler","999.2","1,217,716"
"2020/21 ","Juan Toscano Anderson","943.96","1,150,399"
"2020/21 ","Shaquille Harrison","915.05","1,115,160"
"2020/21 ","Chimezie Metu","910.9","1,110,099"
"2020/21 ","Antonio Gill","898.31","1,094,762"
"2020/21 ","Elías Hughes","898.31","1,094,762"
"2020/21 ","Tres Jones","898.31","1,094,762"
"2020/21 ","C. J. Elleby","898.31","1,094,762"
"2020/21 ","Isaías Joe","898.31","1,094,762"
"2020/21 ","Sam Merrill","898.31","1,094,762"
"2020/21 ","Jordania Nwora","898.31","1,094,762"
"2020/21 ","Daniel Oturu","898.31","1,094,762"
"2020/21 ","K. J. Martín","898.31","1,094,762"
"2020/21 ","Deividas Sirvydis","898.31","1,094,762"
"2020/21 ","Imán Shumpert","803.04","978.66"
"2020/21 ","Teo Pinson","802.18","977.61"
"2020/21 ","Yuta Watanabe","738","899.39"
"2020/21 ","Aguas de Tremont","712.28","868.05"
"2020/21 ","Frank Jackson","699.12","852"
"2020/21 ","Rayjon Tucker","693.76","845.47"
"2020/21 ","Tyler cocinero","693.14","844.72"
"2020/21 ","Guarnición Mathews","688.05","838.52"
"2020/21 ","Cole Aldrich","685.34","835.22"
"2020/21 ","Shaun Livingston","666.67","812.46"
"2020/21 ","Gabe Vicente","660.75","805.25"
"2020/21 ","Caída de Tacko","653.92","796.93"
"2020/21 ","Máximo Strus","647.1","788.61"
"2020/21 ","Alize Johnson","621.59","757.52"
"2020/21 ","Antonio Tolliver","614.84","749.3"
"2020/21 ","Pablo Reed","609.13","742.34"
"2020/21 ","Tim Frazier","597.46","728.12"
"2020/21 ","Campana de Jordania","592.37","721.91"
"2020/21 ","Amir Coffey","578.84","705.43"
"2020/21 ","Naji Marshall","538.39","656.13"
"2020/21 ","Chico Kyle","537.89","655.52"
"2020/21 ","Markus Howard","535.29","652.36"
"2020/21 ","Skylar Mays","532.22","648.61"
"2020/21 ","Diakita de Mamadi","529.34","645.1"
"2020/21 ","Caballero Nathan","522.99","637.36"
"2020/21 ","Jared Harper","520.49","634.31"
"2020/21 ","Saben Lee","516.84","629.86"
"2020/21 ","Jarrell Brantley","510.59","622.25"
"2020/21 ","Jordania McLaughlin","503.76","613.93"
"2020/21 ","Rondae Hollis-Jefferson","502.96","612.95"
"2020/21 ","Reggie Perry","489.15","596.12"
"2020/21 ","Trent Forest","470.69","573.63"
"2020/21 ","Casio Stanley","470.69","573.63"
"2020/21 ","Dakar Johnson","459.41","559.88"
"2020/21 ","Casio Winston","449.12","547.33"
"2020/21 ","Jalen Harris","449.12","547.33"
"2020/21 ","Cuchara meteorológica de Quinndary","449.12","547.33"
"2020/21 ","Keita Bates-Diop","449.12","547.33"
"2020/21 ","Keljin Blevins","449.12","547.33"
"2020/21 ","Ty-Shon Alexander","449.12","547.33"
"2020/21 ","Josh Hall","449.12","547.33"
"2020/21 ","Jaylen Adams","449.12","547.33"
"2020/21 ","Sean McDermott","449.12","547.33"
"2020/21 ","Killian Tillie","449.12","547.33"
"2020/21 ","Costas Antetokounmpo","449.12","547.33"
"2020/21 ","Cacok de Devontae","449.12","547.33"
"2020/21 ","Jay Scrubb","449.12","547.33"
"2020/21 ","Nico Mannion","449.12","547.33"
"2020/21 ","Nate Hinton","449.12","547.33"
"2020/21 ","Tyler Bey","449.12","547.33"
"2020/21 ","Marqués Bolden","449.12","547.33"
"2020/21 ","Adán Mokoka","449.12","547.33"
"2020/21 ","Devon Dotson","449.12","547.33"
"2020/21 ","Nate querido","449.12","547.33"
"2020/21 ","Subvención Riller","449.12","547.33"
"2020/21 ","Chris Chiozza","449.12","547.33"
"2020/21 ","Yogi Ferrell","444.15","541.28"
"2020/21 ","Noé Vonleh","427.73","521.26"
"2020/21 ","Mason Jones","424.54","517.39"
"2020/21 ","Brodric Thomas","412.2","502.35"
"2020/21 ","André Roberson","411.64","501.66"
"2020/21 ","Donta Hall","376.28","458.56"
"2020/21 ","Brian Bowen","375.32","457.4"
"2020/21 ","Anzejs Pasecniks","374.3","456.15"
"2020/21 ","Freddie Gillespie","363.02","442.4"
"2020/21 ","AJ Hammons","350.09","426.65"
"2020/21 ","Karim Mané","344.56","419.91"
"2020/21 ","Será Magnay","341.48","416.16"
"2020/21 ","Greg Whittington","332.25","404.91"
"2020/21 ","Raymond Spalding","289.16","352.39"
"2020/21 ","Chasson Randle","279.93","341.14"
"2020/21 ","Justin Patton","267.62","326.15"
"2020/21 ","Gary Payton II","249.86","304.51"
"2020/21 ","Mike James","237.65","289.62"
"2020/21 ","Charlie Brown","217.84","265.48"
"2020/21 ","Antonio Cordero","215.33","262.42"
"2020/21 ","Justin Robinson","198.04","241.35"
"2020/21 ","Axel Toupane","196.87","239.93"
"2020/21 ","Henry Ellenson","168.98","205.94"
"2020/21 ","Ashton Hagans","166.11","202.44"
"2020/21 ","Isaías Thomas","159.7","194.62"
"2020/21 ","Juan Henson","158.91","193.66"
"2020/21 ","Armoni Brooks","135.36","164.96"
"2020/21 ","Hueso de Jordania","135.35","164.95"
"2020/21 ","Tesoro de Jaylen","129.21","157.47"
"2020/21 ","Justin Anderson","125","152.34"
"2020/21 ","Didi Louzada","123.06","149.97"
"2020/21 ","Amida Brimah","123.06","149.97"
"2020/21 ","Troy Williams","122.74","149.58"
"2020/21 ","James Nunnally","107.67","131.22"
"2020/21 ","Demetrio Jackson","92.86","113.16"
"2020/21 ","Dakota Mathias","86.13","104.97"
"2020/21 ","Malik Fitts","61.53","74.98"
"2020/21 ","Jeremías Martín","58.45","71.23"
"2020/21 ","Beca Jerian","50","60.93"
"2020/21 ","Luis Rey","49.22","59.99"
"2020/21 ","Cameron Oliver","43.07","52.49"
"2020/21 ","Cam Reynolds","33.3","40.58"
"2020/21 ","Andrés Blanco","25","30.47"
"2020/21 ","Salón Tyler","25","30.47"
"2020/21 ","Elijah Bryant","24.61","29.99"
"2020/21 ","Caleb Homesley","20","24.37"
"2021/22 ","Stephen Curry","45,780,966","52,938,707"
"2021/22 ","James Harden","44,310,840","51,238,730"
"2021/22 ","Juan pared","44,310,840","51,238,730"
"2021/22 ","Russell Westbrook","44,211,146","51,123,449"
"2021/22 ","Kevin Durant","42,018,900","48,588,451"
"2021/22 ","LeBron James","41,180,544","47,619,020"
"2021/22 ","Pablo Jorge","39,344,970","45,496,459"
"2021/22 ","Damian Lillard","39,344,900","45,496,378"
"2021/22 ","Giannis Antetokounmpo","39,344,900","45,496,378"
"2021/22 ","Kawhi Leonard","39,344,900","45,496,378"
"2021/22 ","Klay Thompson","37,980,720","43,918,911"
"2021/22 ","Jimmy mayordomo","36,016,200","41,647,244"
"2021/22 ","Tobias Harris","35,995,950","41,623,828"
"2021/22 ","Khris Middleton","35,500,000","41,050,337"
"2021/22 ","Anthony Davis","35,361,360","40,890,021"
"2021/22 ","Rudy Gobert","35,344,828","40,870,904"
"2021/22 ","Kyrie Irving","35,328,700","40,852,255"
"2021/22 ","Caminante Kemba","34,967,442","40,434,514"
"2021/22 ","Bradley Beal","33,724,200","38,996,895"
"2021/22 ","Pascal Siakam","33,003,936","38,164,020"
"2021/22 ","Ben Simmons","33,003,936","38,164,020"
"2021/22 ","Blake Griffin","32,405,817","37,472,385"
"2021/22 ","Kristaps Porzingis","31,650,600","36,599,093"
"2021/22 ","Devin Booker","31,650,600","36,599,093"
"2021/22 ","Ciudades de Karl Anthony","31,650,600","36,599,093"
"2021/22 ","Joel Embiid","31,579,390","36,516,749"
"2021/22 ","Andrew Wiggins","31,579,390","36,516,749"
"2021/22 ","Kevin amor","31,258,256","36,145,407"
"2021/22 ","Vacaciones de Jrue","31,171,333","36,044,894"
"2021/22 ","Nikola Jokić","31,044,906","35,898,700"
"2021/22 ","CJ McCollum","30,864,198","35,689,739"
"2021/22 ","Chris Paul","30800000","35,615,504"
"2021/22 ","D'Angelo Russell","30,013,500","34,706,036"
"2021/22 ","Gordon Hayward","29,925,000","34,603,699"
"2021/22 ","Brandon Ingram","29,467,800","34,075,017"
"2021/22 ","Jamal Murray","29,467,800","34,075,017"
"2021/22 ","Donovan Mitchell","28,103,500","32,497,412"
"2021/22 ","De'Aaron Fox","28,103,500","32,497,412"
"2021/22 ","Bam Adebayo","28,103,500","32,497,412"
"2021/22 ","Jayson Tatum","28,103,500","32,497,412"
"2021/22 ","Al Horford","27000000","31,221,383"
"2021/22 ","Kyle Lowry","26,984,128","31,203,029"
"2021/22 ","Jaylen Marrón","26,758,928","30,942,620"
"2021/22 ","DeMar DeRozan","26000000","30,065,035"
"2021/22 ","Verde Draymond","24,026,712","27,783,229"
"2021/22 ","Nikola Vučević","24000000","27,752,340"
"2021/22 ","Amigo Hield","23,073,234","26,680,677"
"2021/22 ","Juan Collins","23000000","26,595,993"
"2021/22 ","Malcolm Brogdon","21700000","25,092,741"
"2021/22 ","Tim Hardaway Jr","21,306,816","24,638,084"
"2021/22 ","Mike Conley","21000000","24,283,298"
"2021/22 ","Gary Harris","20,932,143","24,204,831"
"2021/22 ","Danilo Gallinari","20,475,000","23,676,215"
"2021/22 ","Harrison Barnes","20,284,091","23,455,458"
"2021/22 ","Beca Jerami","20,002,500","23,129,841"
"2021/22 ","Jarrett Allen","20000000","23,126,950"
"2021/22 ","Julio Randle","19800000","22,895,681"
"2021/22 ","Fred Van Vleet","19,675,926","22,752,208"
"2021/22 ","Zach LaVine","19500000","22,548,776"
"2021/22 ","Goran Dragić","19,348,907","22,374,060"
"2021/22 ","Spencer Dinwiddie","19,314,284","22,334,024"
"2021/22 ","Bojan Bogdanović","18700000","21,623,698"
"2021/22 ","Bola de Lonzo","18,604,651","21,513,442"
"2021/22 ","Domantas Sabonis","18500000","21,392,429"
"2021/22 ","Eric Gordon","18,218,818","21,067,285"
"2021/22 ","Eric Bledsoe","18,125,000","20,958,799"
"2021/22 ","Myles Turner","18000000","20,814,255"
"2021/22 ","Bogdan Bogdanović","18000000","20,814,255"
"2021/22 ","Terry Rozier","17,905,263","20,704,706"
"2021/22 ","Ricky Rubio","17800000","20,582,986"
"2021/22 ","Clint Capela","17,603,448","20,355,703"
"2021/22 ","Caris LeVert","17500000","20,236,081"
"2021/22 ","Jonathan Isaac","17400000","20,120,447"
"2021/22 ","Joe Harris","17,357,143","20,070,889"
"2021/22 ","Evan Fournier","17,142,857","19,823,100"
"2021/22 ","Steven Adams","17,073,171","19,742,519"
"2021/22 ","Markelle Fultz","16500000","19,079,734"
"2021/22 ","Aarón Gordon","16,409,091","18,974,611"
"2021/22 ","Gary Trent Jr","16,225,000","18,761,738"
"2021/22 ","OG Anunoby","16,071,429","18,584,157"
"2021/22 ","Davis Bertans","16000000","18,501,560"
"2021/22 ","Lauri Markkanen","15,690,909","18,144,143"
"2021/22 ","Derrick Blanco","15,678,571","18,129,876"
"2021/22 ","Duncan Robinson","15650000","18,096,838"
"2021/22 ","Marcus Morris","15,627,907","18,071,291"
"2021/22 ","Será Barton","15,625,000","18,067,930"
"2021/22 ","Norman Powell","15,517,242","17,943,324"
"2021/22 ","Dejounte Murray","15,428,880","17,841,147"
"2021/22 ","Malik Beasley","14,491,964","16,757,746"
"2021/22 ","Patrick Beverley","14,320,987","16,560,038"
"2021/22 ","Tadeo Young","14,190,000","16,408,571"
"2021/22 ","Jonás Valanciunas","14000000","16,188,865"
"2021/22 ","Marcus inteligente","13,839,285","16,003,023"
"2021/22 ","Doug McDermott","13750000","15,899,778"
"2021/22 ","Madera cristiana","13,666,667","15,803,416"
"2021/22 ","Derrick Rosa","13,445,120","15,547,231"
"2021/22 ","Lucas Kennard","13,347,727","15,434,611"
"2021/22 ","Príncipe Tauro","13,334,375","15,419,171"
"2021/22 ","Brook López","13,302,325","15,382,110"
"2021/22 ","Kentavious Caldwell-Pope","13,038,862","15,077,455"
"2021/22 ","Joe Ingles","13,036,364","15,074,567"
"2021/22 ","Kyle Kuzma","13000000","15,032,517"
"2021/22 ","Roberto Covington","12,975,471","15,004,153"
"2021/22 ","T. J. Warren","12,940,000","14,963,137"
"2021/22 ","DeAndre Ayton","12,632,950","14,608,080"
"2021/22 ","Terrence Ross","12500000","14,454,344"
"2021/22 ","Jordan Clarkson","12,420,000","14,361,836"
"2021/22 ","Dillon Brooks","12200000","14,107,439"
"2021/22 ","Kelly Olynyk","12,195,122","14,101,799"
"2021/22 ","Nicolás Batum","12,026,998","13,907,389"
"2021/22 ","Josh Hart","12000000","13,876,170"
"2021/22 ","Jusuf Nurkic","12000000","13,876,170"
"2021/22 ","Kelly Oubre","12000000","13,876,170"
"2021/22 ","Josh Richardson","11,615,328","13,431,355"
"2021/22 ","Marvin Bagley","11,312,114","13,080,735"
"2021/22 ","DeAndre Jordán","11,109,327","12,846,241"
"2021/22 ","Dwight Powell","11,080,125","12,812,475"
"2021/22 ","Devonte Graham","11000000","12,719,822"
"2021/22 ","Sión Williamson","10,733,400","12,411,540"
"2021/22 ","Larry Nance Jr","10,690,909","12,362,406"
"2021/22 ","Jeremy Cordero","10,500,000","12,141,649"
"2021/22 ","Richaun Holmes","10,384,500","12,008,090"
"2021/22 ","Reggie Jackson","10,384,500","12,008,090"
"2021/22 ","Al-Farouq Aminu","10,335,621","11,951,569"
"2021/22 ","Antonio Edwards","10,245,480","11,847,335"
"2021/22 ","Luka Doncic","10,174,391","11,765,131"
"2021/22 ","Cade Cunningham","10,050,120","11,621,431"
"2021/22 ","Tomás Satoransky","10,000,000","11,563,475"
"2021/22 ","Danny Verde","10,000,000","11,563,475"
"2021/22 ","Tristán Thompson","9,946,611","11,501,738"
"2021/22 ","Kyle Anderson","9,937,150","11,490,798"
"2021/22 ","Jae Crowder","9,720,900","11,240,738"
"2021/22 ","Favores de Derrick","9,720,900","11,240,738"
"2021/22 ","Serge Ibaka","9,720,900","11,240,738"
"2021/22 ","Derrick Jones","9,720,900","11,240,738"
"2021/22 ","Montrezl Harrell","9,720,900","11,240,738"
"2021/22 ","Ja Morant","9,603,360","11,104,821"
"2021/22 ","Alec Burks","9,536,000","11,026,930"
"2021/22 ","Reggie Bullock","9,536,000","11,026,930"
"2021/22 ","Talen Horton-Tucker","9500000","10,985,301"
"2021/22 ","Masón Plumlee","9,248,333","10,694,287"
"2021/22 ","Jaren Jackson Jr","9,180,560","10,615,917"
"2021/22 ","James Wiseman","9,166,800","10,600,006"
"2021/22 ","Jalen verde","8,992,080","10,397,969"
"2021/22 ","De'Anthony Melton","8,805,976","10,182,768"
"2021/22 ","Royce O'Neale","8800000","10,175,858"
"2021/22 ","Nerlens Navidad","8800000","10,175,858"
"2021/22 ","Jacob Poeltl","8750000","10,118,040"
